x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	y
0.4637034	0.59040934	0.11857623	0.7260497	0.68686473	0.43728393	0.08656484	0.69998777	0.82627076	0.41254604	0.29380807
0.73566884	0.68532956	0.30001622	0.46528983	0.9977192	0.5023605	0.101943254	0.46353585	0.74874634	0.33678818	0.0916294
0.23815823	0.91188914	0.76450586	0.41505355	0.52554446	0.44711864	0.6160828	0.51776975	0.19743252	0.5926371	-0.32426167
0.5130774	0.53232676	0.30945605	0.6281113	0.09567696	0.64946157	0.7709467	0.4449734	0.11159992	0.49818242	-0.5292086
0.5007098	0.06789762	0.14635241	0.96246934	0.87390935	0.7771015	0.84637934	0.69248146	0.78139436	0.83116084	0.68405676
0.38319618	0.43643898	0.8565232	0.49981993	0.17465675	0.112300575	0.7796377	0.9141597	0.88830614	0.5832095	-0.55197483
0.8451403	0.04093337	0.13976854	0.018884778	0.9028431	0.4954757	0.26976764	0.66918665	0.31283355	0.1793279	-1.2648067
0.69284916	0.5915494	0.14194077	0.17066902	0.73443484	0.8801884	0.54070354	0.2488575	0.7414372	0.5872027	-0.15999907
0.06226033	0.17597753	0.6094384	0.8093872	0.3393681	0.74176675	0.19034362	0.9784668	0.85627204	0.5936536	0.026164383
0.72244626	0.6740784	0.2049514	0.49564004	0.6333302	0.3871429	0.9794727	0.30718178	0.053465188	0.26196194	-0.090900585
0.035957575	0.9120241	0.27554536	0.14821339	0.44595063	0.16309577	0.23881328	0.75490505	0.1246022	0.73579615	-0.27661666
0.86461926	0.49887848	0.7220183	0.2199207	0.8899084	0.98572075	0.61881834	0.95563793	0.0034170747	0.4450996	-1.0445873
0.5993465	0.06540656	0.7433159	0.30944276	0.31915873	0.10329282	0.7044089	0.13618648	0.39389718	0.7221157	-0.28943673
0.8766731	0.6130626	0.31347865	0.2825173	0.7806414	0.59276885	0.920902	0.688293	0.9027911	0.09709567	-0.6105393
0.901964	0.2702729	0.3661577	0.5029927	0.4062341	0.5989029	0.9455484	0.20125741	0.6544936	0.09814787	-0.54124177
0.5785077	0.9119057	0.83714163	0.9281813	0.7706621	0.45863253	0.6305483	0.29107267	0.9244114	0.7503524	0.035880893
0.13404	0.9323282	0.4925804	0.4777739	0.3631574	0.36807984	0.5250252	0.2559052	0.034896553	0.24244702	0.08783205
0.40050137	0.87757224	0.86782765	0.20042384	0.48080134	0.3556918	0.23251575	0.4120763	0.32651216	0.7794753	-0.36841074
0.25203097	0.5769264	0.21784282	0.34394747	0.8936119	0.25453192	0.4699347	0.9775244	0.67113364	0.24550056	-0.25632846
0.19979846	0.32466292	0.3434254	0.71769345	0.38883758	0.92169577	0.22565919	0.34364814	0.68204015	0.89932734	0.24597992
0.9782965	0.58002895	0.52107555	0.27598226	0.7825094	0.21017545	0.36857712	0.08210164	0.019328415	0.7794759	-0.0016176756
0.53396857	0.89858735	0.8978654	0.7623766	0.70009714	0.37024134	0.76555586	0.7404339	0.673089	0.48556656	-0.2367141
0.57468486	0.5022184	0.13713723	0.6160693	0.13242733	0.7426007	0.20209521	0.33667475	0.2628734	0.8946556	-0.74919
0.14789069	0.75530684	0.75076514	0.8535372	0.62527704	0.77257437	0.89525	0.5984881	0.67000884	0.10903299	-0.07141147
0.36588508	0.54533595	0.5605792	0.32334942	0.004331112	0.36996984	0.6914205	0.93053526	0.0484854	0.73871726	-0.8464327
0.025563061	0.021849096	0.18687773	0.43395835	0.63964695	0.11974442	0.88522	0.952152	0.53076315	0.90699196	-0.55763507
0.2736423	0.30220264	0.4354775	0.55463266	0.15120685	0.09963125	0.6975167	0.64416337	0.98913443	0.29614353	-0.09091299
0.6765702	0.29823077	0.74682474	0.47230244	0.870654	0.77778435	0.9161738	0.75694776	0.51878494	0.9308862	-0.6027273
0.20630908	0.9715931	0.9885935	0.9776339	0.26643956	0.23507088	0.53163415	0.6556989	0.75081354	0.70335144	-0.59185374
0.9257447	0.37472993	0.33596325	0.6676001	0.6393336	0.20833617	0.5483623	0.1203751	0.3533154	0.30376345	-0.12672102
0.93829167	0.049913168	0.2047875	0.010685027	0.6261027	0.11515552	0.66177034	0.15269446	0.17970955	0.24456221	-1.1813742
0.5750345	0.9594404	0.96835613	0.46222514	0.010251582	0.33481246	0.3094445	0.39365214	0.6910443	0.7516175	0.08334735
0.7216874	0.6428341	0.29758602	0.4946959	0.56363374	0.24460483	0.45527184	0.43758553	0.027593613	0.8389613	-0.32113272
0.44944876	0.06777012	0.8955868	0.23096299	0.677022	0.9958563	0.5231463	0.6438518	0.69866437	0.87789553	0.38035217
0.3465886	0.2186405	0.46087158	0.89102554	0.5429909	0.8474057	0.49628258	0.6534101	0.51738614	0.513573	0.38152272
0.024190247	0.0628829	0.54156506	0.74746686	0.8358763	0.5216946	0.71076083	0.70911855	0.06837386	0.060533285	-0.96879196
0.11232698	0.50859636	0.18384176	0.33999348	0.42519295	0.6950809	0.6159295	0.9638379	0.9509954	0.18102163	0.28727558
0.49842483	0.5825673	0.93649924	0.3450395	0.30349892	0.18327188	0.86843055	0.35834616	0.3127374	0.8381848	-0.611036
0.9600818	0.47892934	0.14754695	0.90739256	0.3289976	0.26958758	0.14848804	0.25953245	0.10841745	0.21139288	-0.12492116
0.044520974	0.39922363	0.7010376	0.120437264	0.49930173	0.3156191	0.7418491	0.9330607	0.4337185	0.24835014	-0.32136244
0.115817904	0.2062391	0.64436156	0.61472166	0.76926476	0.42570525	0.75691676	0.054538548	0.63440955	0.9853968	-0.6368008
0.005150795	0.24043626	0.82008463	0.42182565	0.23347831	0.8050323	0.53351676	0.5195835	0.3481329	0.8767198	-0.30866006
0.7773486	0.5895708	0.57630575	0.7585466	0.81150496	0.29489928	0.44521928	0.7195113	0.2577107	0.96752495	-0.5084205
0.15750039	0.7307235	0.14084375	0.66053325	0.8492285	0.5602748	0.44988602	0.8179568	0.14097947	0.16266716	0.28936252
0.073851764	0.19222546	0.5129771	0.2732771	0.6113925	0.51687247	0.91612864	0.2831959	0.3632167	0.830697	-0.6714042
0.37357277	0.97869736	0.30140996	0.494524	0.38153595	0.7332734	0.69158375	0.23373586	0.8294708	0.46822888	0.18226789
0.3735612	0.48991418	0.84797287	0.9904706	0.7432953	0.5874913	0.82631713	0.2909161	0.23869848	0.3556071	0.2868275
0.17638803	0.7149844	0.5474949	0.32893282	0.44923884	0.49008608	0.9287153	0.94633317	0.115076005	0.6832484	-0.8514513
0.6930738	0.6911838	0.43183422	0.62504405	0.62581825	0.9866494	0.020786107	0.31026214	0.16359901	0.2574649	0.007166026
0.5981691	0.80494183	0.12189299	0.8252059	0.91765106	0.25354648	0.5872693	0.24331123	0.60709333	0.2681886	0.53661776
0.30522257	0.16529173	0.08304995	0.89900714	0.43685818	0.48612893	0.2511652	0.8485015	0.2138133	0.29776895	-0.116618596
0.10969269	0.07955974	0.9438967	0.11390215	0.4309708	0.3552699	0.68314385	0.6337345	0.11670452	0.9490372	-0.003028504
0.0019338131	0.54945296	0.45822805	0.3841297	0.8407334	0.92215836	0.5651317	0.3234005	0.8717248	0.81413484	-0.34839356
0.58980405	0.3632443	0.52107996	0.945647	0.5542223	0.40146744	0.076672375	0.2320587	0.8611174	0.4823932	0.3676245
0.46670347	0.69468033	0.17103648	0.46622366	0.3593728	0.76161045	0.90691197	0.8139538	0.8727778	0.053149045	0.48849323
0.32249165	0.559208	0.07532263	0.6356363	0.17225915	0.7142562	0.90467614	0.07227546	0.9189712	0.7333007	0.13474207
0.17003918	0.9785888	0.066955805	0.16339016	0.25127715	0.47468078	0.5897851	0.3532647	0.026076376	0.44228423	0.057890102
0.879358	0.88496864	0.750296	0.57259446	0.6242373	0.114545226	0.70246977	0.0023820996	0.2935151	0.36860144	-0.03969154
0.8671661	0.4854247	0.27224535	0.58735436	0.08511484	0.3676213	0.6384761	0.4668858	0.44749016	0.8055876	-0.20507477
0.12018597	0.2475372	0.9839857	0.59949446	0.4190445	0.7589931	0.8007922	0.41644943	0.29172933	0.41827118	-0.46934503
0.6815542	0.43616855	0.7910003	0.09225738	0.25468415	0.88116986	0.5655945	0.60068583	0.66444767	0.3818534	-0.0059191138
0.30004615	0.6434421	0.3674845	0.29345107	0.5660588	0.6209407	0.4548542	0.16185236	0.4243989	0.21663624	0.2640496
0.7631584	0.16870016	0.8986681	0.6991441	0.07184148	0.8710505	0.005531907	0.47092938	0.18782145	0.069862366	-0.021449378
0.54954	0.25757062	0.8614179	0.1069451	0.9150114	0.8016485	0.9379299	0.35358393	0.19352251	0.16781747	-0.26394337
0.91578525	0.25131214	0.43843627	0.42293173	0.58601886	0.089710355	0.90316963	0.13003075	0.9917797	0.3043579	-0.66382694
0.2767889	0.43127376	0.64797807	0.40735763	0.00097578764	0.85169184	0.99524415	0.7522644	0.9892631	0.6362752	-0.2628293
0.46082014	0.10175234	0.06299752	0.15575153	0.3731385	0.7911535	0.29370803	0.4805804	0.49294347	0.17316055	0.31937575
0.48646492	0.9827768	0.89962727	0.8808096	0.4506868	0.5088675	0.7733433	0.3336867	0.2973644	0.9277944	-0.23157692
0.5285457	0.16239667	0.9213026	0.5829886	0.7675288	0.06574494	0.59278584	0.80582523	0.42786747	0.21579772	0.20679942
0.90003014	0.7325605	0.6424028	0.61824846	0.5110358	0.7867334	0.3906961	0.20567763	0.69092405	0.6333978	0.1913327
0.6903743	0.44446445	0.4336478	0.4602605	0.63184136	0.11632067	0.033970296	0.68709797	0.22624815	0.4579386	-0.53831166
0.6386143	0.5701297	0.822331	0.56554174	0.62378764	0.45524454	0.5738049	0.68333787	0.84110725	0.026243985	0.038854934
0.29171842	0.051330805	0.30065286	0.8047898	0.026249051	0.051990926	0.7895115	0.20473146	0.86543304	0.65579456	0.13615982
0.62550825	0.89720625	0.03685242	0.8661476	0.66214883	0.16494519	0.621656	0.36065024	0.29930484	0.4458483	0.16131696
0.2642675	0.93721837	0.9303511	0.44666117	0.056611657	0.46941227	0.5330352	0.8342105	0.51608706	0.645523	-0.25310856
0.6326676	0.21629924	0.18985665	0.05311495	0.4960736	0.6548647	0.46444762	0.9853331	0.40461874	0.17373651	-0.437946
0.5833339	0.35919446	0.4314553	0.98447496	0.48565376	0.93677086	0.56677276	0.3139891	0.86657965	0.21518558	0.49908882
0.51654345	0.612387	0.7244171	0.03867024	0.52452785	0.37054014	0.82418317	0.66822195	0.7003985	0.8006299	-0.5191886
0.3880595	0.46796525	0.9011268	0.09700543	0.15439016	0.5365775	0.3019362	0.5286355	0.94168	0.44203818	0.1475753
0.073682725	0.27271122	0.9591834	0.39015532	0.28076106	0.72506326	0.5618981	0.059160233	0.91639334	0.7815624	0.12559281
0.93459255	0.71879965	0.33142304	0.33677638	0.74231106	0.40307307	0.59802675	0.01550591	0.25283885	0.6857238	-0.16183385
0.47535056	0.25962466	0.06386626	0.81777996	0.39947057	0.008733511	0.9823922	0.7433133	0.20093048	0.13508433	-0.1719855
0.9831564	0.50208765	0.19928879	0.78772336	0.39585048	0.5342515	0.23953319	0.07650262	0.16793865	0.44509852	0.006339918
0.13802618	0.9928044	0.50541157	0.3085841	0.6976101	0.056715608	0.24425393	0.6878005	0.07516867	0.7492015	-0.5704486
0.5420276	0.083096385	0.0037838817	0.6580253	0.73633415	0.40004683	0.057872295	0.2118268	0.5531417	0.5181905	0.1716743
0.62798846	0.5884101	0.47379184	0.76386327	0.9850068	0.91640687	0.95433795	0.33124834	0.3293426	0.44469935	0.11935669
0.6477794	0.70238936	0.45543194	0.17703688	0.122749984	0.9813593	0.3655721	0.4324156	0.1935699	0.25212008	0.47344473
0.6098198	0.7105932	0.30233824	0.31596386	0.8960796	0.24249166	0.1269576	0.42199218	0.9757721	0.60879445	0.03430915
0.5690866	0.43774378	0.8124444	0.25217456	0.8390055	0.61812204	0.5555916	0.5688332	0.1916374	0.8713534	-0.74437636
0.76260394	0.10894126	0.034459174	0.37128544	0.8321761	0.2538342	0.9634185	0.2486121	0.048348784	0.71994376	-0.27305233
0.197828	0.42118084	0.34404802	0.4602704	0.06431347	0.04139936	0.7149384	0.44334227	0.19838476	0.48726267	-0.4787326
0.04363376	0.6327212	0.7374515	0.9849083	0.09266347	0.4393714	0.77134746	0.9582304	0.14426398	0.71248114	-1.3640163
0.70643204	0.8014354	0.15529191	0.85680825	0.28221816	0.19222564	0.59927857	0.9235701	0.16888922	0.766954	-0.46894982
0.44273716	0.6596187	0.8900352	0.6357601	0.08492178	0.34946203	0.5992386	0.07820481	0.5831249	0.23151553	0.0018669802
0.4006114	0.6788705	0.09759015	0.17899281	0.72805214	0.0054796934	0.84409416	0.11446041	0.49194908	0.6026419	-0.042782545
0.6972962	0.18966615	0.56728643	0.71529365	0.92885476	0.123725295	0.251414	0.64565814	0.48394865	0.16258645	-0.29413792
0.07917464	0.05603534	0.15012592	0.2871157	0.15280026	0.061376452	0.5390295	0.79322815	0.26425654	0.5499989	0.046531267
0.49383616	0.73371667	0.15324658	0.52373827	0.9666975	0.8569593	0.004441619	0.42473024	0.50466084	0.33490193	0.4354795
0.171507	0.15208685	0.83223367	0.33812678	0.4678229	0.6467154	0.19310492	0.5445659	0.79740626	0.2076559	0.70251435
0.64546865	0.48292196	0.77491796	0.8322401	0.6326528	0.51510787	0.06958467	0.6990771	0.804833	0.31838733	0.28757012
0.0035287142	0.9051824	0.38263595	0.60003614	0.3594458	0.8188646	0.98763967	0.81341934	0.34087813	0.85039496	-0.42881137
0.7439659	0.5487811	0.09725964	0.2853034	0.005306661	0.8344168	0.9942454	0.79125696	0.6597597	0.6181707	-0.16501646
0.98132145	0.2465105	0.3321373	0.051060796	0.4504882	0.53429776	0.63687	0.1521579	0.44214034	0.08799952	-0.78297824
0.09328014	0.56517184	0.01192385	0.6331391	0.039400697	0.15208709	0.39625198	0.022859335	0.90381616	0.90967816	0.13645649
0.23883551	0.60474	0.7557875	0.65888655	0.43302208	0.028394401	0.86356944	0.061451614	0.40740013	0.53101575	-0.80730283
0.335329	0.31712264	0.067864776	0.5275496	0.44322747	0.9359012	0.33538944	0.8864575	0.52367	0.27535892	0.32438016
0.3810907	0.44325942	0.5051791	0.4176237	0.64838654	0.91175807	0.57859176	0.6811064	0.80876017	0.6077759	0.024054032
0.7304854	0.76227534	0.9680066	0.043673098	0.67109567	0.47734427	0.41020483	0.30722898	0.8006003	0.9573937	-0.36395982
0.091955066	0.77014	0.84477484	0.58738697	0.5058899	0.88476294	0.5148243	0.37528783	0.46307772	0.6604175	-0.31599876
0.6251696	0.4730234	0.6578333	0.63466036	0.094970524	0.6245884	0.8059221	0.5573409	0.45436162	0.8830157	-0.5031416
0.063159406	0.27178174	0.27400464	0.9320261	0.016389132	0.54958886	0.015655458	0.48355812	0.6863687	0.38307273	0.22731628
0.98536766	0.5015917	0.24508494	0.6289329	0.760032	0.49900663	0.92773694	0.18354195	0.7133392	0.78391784	-0.4723293
0.7483456	0.4998166	0.6427321	0.107744336	0.10762215	0.46892172	0.43733346	0.87126285	0.8630634	0.8390238	-0.06603482
0.27098352	0.10748148	0.031000555	0.6809554	0.04945886	0.00087076426	0.24730992	0.07784808	0.3029561	0.18522674	0.014624562
0.24348265	0.9753622	0.40577662	0.9147693	0.51109374	0.43570316	0.3536089	0.14258641	0.09827602	0.8462109	-0.26120073
0.3459202	0.0125101805	0.9588648	0.5092748	0.16542476	0.10697323	0.08010745	0.061572433	0.95246065	0.84474677	0.9756786
0.54089504	0.07386285	0.36922413	0.030302644	0.67231005	0.3672402	0.39300275	0.34399325	0.7344257	0.7706447	-0.3420139
0.6095298	0.43738753	0.450588	0.49126315	0.12766796	0.98788494	0.28435874	0.7909034	0.21970105	0.5033566	-0.5124416
0.6711637	0.040909767	0.7293499	0.11727762	0.56977314	0.40085036	0.7866116	0.9859505	0.6126829	0.48572296	-0.989891
0.2522776	0.68641806	0.25933874	0.7065335	0.2832862	0.83915704	0.883518	0.80659246	0.5050085	0.73187184	-0.38358796
0.044383705	0.9054865	0.37009388	0.6822783	0.4153307	0.33210653	0.26519728	0.82251143	0.22797537	0.41182727	-0.3695539
0.75222504	0.5503934	0.079300284	0.002812624	0.25691348	0.9611582	0.14448708	0.77556765	0.85790783	0.2927513	0.016946912
0.27919662	0.14028186	0.57799083	0.4301017	0.5242924	0.7168803	0.7099199	0.34225148	0.53434056	0.6187732	0.1614553
0.5106431	0.6000551	0.29745513	0.9098368	0.44871485	0.43602735	0.051243663	0.13756591	0.51555336	0.42267329	0.009045821
0.24861008	0.7617253	0.45523715	0.6758441	0.92113316	0.27012652	0.25391388	0.39952642	0.45765948	0.2499187	0.090057634
0.3799579	0.485588	0.72428054	0.96258146	0.8702544	0.5529175	0.4684916	0.6280764	0.47958916	0.4343816	0.39287344
0.6719352	0.09319991	0.074781656	0.5020253	0.34845096	0.2526893	0.034528613	0.83492994	0.48007804	0.2313624	-0.6420017
0.29632795	0.63145155	0.13738257	0.532113	0.49383408	0.67033136	0.69834787	0.17331034	0.7158954	0.877559	-0.019464713
0.5321897	0.7547272	0.31070626	0.59931463	0.6460992	0.26905888	0.8087087	0.027251363	0.31218195	0.20580614	0.41600075
0.20318145	0.19702429	0.028854609	0.5858084	0.40109164	0.07899463	0.49979436	0.4167093	0.7062633	0.10835695	0.2864773
0.35933733	0.6029172	0.7119434	0.5378249	0.6354991	0.999817	0.32679397	0.84077245	0.93069416	0.057691872	0.6365783
0.6209471	0.7832247	0.42200643	0.7759492	0.51700693	0.8806416	0.51076573	0.17988878	0.87971926	0.64870214	0.002914397
0.9253847	0.62412167	0.7655036	0.8117557	0.58419335	0.38376707	0.60326725	0.151375	0.5170816	0.33929276	0.42169905
0.53161216	0.10412067	0.80551136	0.038693726	0.7141207	0.8292802	0.04175204	0.95175505	0.128308	0.4018168	-0.19832394
0.75909895	0.3414486	0.9455925	0.27942365	0.43305784	0.1731574	0.26803535	0.98792297	0.87603176	0.5368153	-0.63910747
0.54111123	0.07570237	0.87747383	0.42503577	0.29145306	0.10208875	0.9110906	0.73709375	0.80116445	0.5517727	0.15450133
0.1607148	0.70481724	0.5576646	0.6677874	0.3754958	0.26404238	0.9104659	0.6676083	0.29707038	0.5446495	-0.97956795
0.3913123	0.45724165	0.78037965	0.10204083	0.95251656	0.83652794	0.50042963	0.295483	0.60194576	0.1690458	-0.018732533
0.8247754	0.23556966	0.59553736	0.008084536	0.73943734	0.8384742	0.87529016	0.54081255	0.7952187	0.67048055	-1.3532072
0.835308	0.7821539	0.06253594	0.5527105	0.3295414	0.26125193	0.84998095	0.42843783	0.5776716	0.8148147	-0.19451101
0.83656114	0.76683605	0.41270548	0.054302633	0.02000761	0.65716475	0.49406642	0.18409401	0.7183664	0.95384496	0.74739563
0.78918743	0.4294657	0.5675625	0.18106776	0.7359964	0.11252564	0.8451962	0.2716254	0.30169344	0.08119422	-0.37947148
0.37908965	0.45163542	0.26953453	0.85592437	0.7869519	0.058718085	0.4499846	0.66810656	0.9823986	0.38044363	0.31546715
0.806965	0.47198856	0.3082285	0.8059805	0.054454923	0.9189002	0.9994144	0.36348784	0.69751096	0.99860215	-0.54585177
0.6507424	0.6955333	0.68359685	0.29543728	0.62204915	0.23351318	0.926957	0.28574288	0.6143025	0.35516065	-0.08356093
0.7500488	0.50824165	0.7749266	0.36460835	0.20659417	0.6916965	0.2186094	0.08948469	0.69318014	0.19928426	0.5313204
0.31206268	0.37515235	0.53550375	0.3268304	0.32004905	0.37433076	0.8503959	0.6497137	0.25928104	0.15438491	-0.34742084
0.5115851	0.6601826	0.489537	0.79269516	0.9205551	0.64654547	0.6648991	0.7900818	0.3287102	0.58869076	0.03733034
0.9042422	0.26056796	0.53891456	0.30452043	0.11553812	0.76483554	0.89952713	0.2298823	0.6873935	0.65332186	-0.49430585
0.69523233	0.775232	0.9667956	0.8795002	0.062494814	0.30398637	0.7655514	0.21456432	0.5981784	0.285648	0.21631484
0.5993052	0.7439703	0.65715593	0.8632179	0.43983245	0.77143556	0.6616444	0.34242404	0.14686686	0.95743966	-0.4670602
0.3509242	0.8766126	0.81516826	0.47986585	0.08699584	0.54025227	0.2582898	0.6301075	0.30125588	0.88537633	-0.5392276
