x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	y
0.28996015	0.5042527	0.42943507	0.07427055	0.019961596	0.6983958	0.9684019	0.153763	0.5799364	0.3234033	0.89109033	0.8053908	0.03259784	0.80211145	0.9926859	0.79997766	0.82177496	0.37287968	0.10551995	0.07248694	-0.6630804
0.509933	0.6478663	0.6258522	0.60991204	0.21239442	0.16696292	0.66798544	0.5799883	0.5002312	0.9610945	0.45952272	0.31387562	0.0804742	0.54591715	0.54510653	0.7160983	0.7402404	0.676086	0.16754764	0.9285567	-1.4747989
0.65668786	0.029816508	0.0007097721	0.42796874	0.36316448	0.08097106	0.9881254	0.39346868	0.38981843	0.9797108	0.16422832	0.43782234	0.75692487	0.7723697	0.38463175	0.6368239	0.6089122	0.0695318	0.6121742	0.8657076	1.2275777
0.91244143	0.9349306	0.032099485	0.6342588	0.14680755	0.46316636	0.16864204	0.1857239	0.26772994	0.12885141	0.5639919	0.4446599	0.08733696	0.21363473	0.0881356	0.84223527	0.8138394	0.067248106	0.71426076	0.59948504	-0.32497847
0.17937791	0.0491814	0.45475966	0.97464883	0.46268022	0.3180182	0.83630365	0.8147517	0.9017055	0.93143	0.07391399	0.38328236	0.32297194	0.8711389	0.93872064	0.29893714	0.1627801	0.15650529	0.313762	0.9482399	-0.3667981
0.05423194	0.50864834	0.6005182	0.29870754	0.38235962	0.36471933	0.14372742	0.7906886	0.83630675	0.13931608	0.14795595	0.8667703	0.42863053	0.53825915	0.16497487	0.4662094	0.5381109	0.5621735	0.77275723	0.81592846	-0.4589749
0.18917519	0.15842319	0.51953703	0.59020144	0.8087028	0.8051582	0.71696943	0.4458363	0.74637514	0.6613514	0.3584674	0.6772616	0.56099594	0.5866205	0.84452176	0.6522903	0.24416476	0.09549689	0.23865932	0.0044475794	0.14842252
0.7639848	0.071264446	0.1903559	0.21957654	0.99957365	0.78260636	0.36352557	0.9358368	0.7557325	0.0630272	0.64145035	0.68654734	0.3744201	0.35982198	0.3910855	0.1669051	0.095363915	0.6311363	0.48369902	0.16915709	0.37080646
0.5856815	0.5311332	0.4976887	0.92233586	0.52134854	0.636737	0.3265313	0.7343993	0.8033399	0.5962479	0.6601941	0.14908832	0.7089316	0.7578383	0.14797664	0.9763602	0.9800278	0.48041707	0.021804392	0.32357562	0.4595302
0.33116686	0.6950117	0.4353559	0.25150156	0.8526134	0.42738003	0.27299464	0.778908	0.59451973	0.7038905	0.16437465	0.83913356	0.98923236	0.46877557	0.20993441	0.356821	0.92048854	0.75847197	0.46523547	0.48311818	0.8649657
0.92941725	0.6730234	0.4258588	0.35425156	0.63752794	0.8574338	0.5815429	0.8893843	0.9430168	0.84252906	0.43726856	0.5429766	0.31768453	0.82743406	0.17621696	0.7918489	0.180848	0.40333557	0.65473163	0.4602372	-0.2812411
0.67021143	0.0012868643	0.7843099	0.22195733	0.91533077	0.96661574	0.47597748	0.84216356	0.23698789	0.31600642	0.93662876	0.48449183	0.9448063	0.2499373	0.6997456	0.026852965	0.012009501	0.022592545	0.77659637	0.76666665	0.051688947
0.011190414	0.42059314	0.646079	0.10510075	0.7471384	0.9960033	0.5896453	0.20162243	0.08310497	0.0074152946	0.91656494	0.7773356	0.7769256	0.75499594	0.34028393	0.42292798	0.62523556	0.66145676	0.72344154	0.59510946	-0.0683237
0.43007475	0.39271992	0.6966769	0.24690235	0.36798108	0.62325305	0.9536492	0.31830525	0.010211825	0.15722376	0.4526047	0.3993643	0.6613743	0.96155846	0.5897086	0.16242611	0.44680667	0.5003781	0.24179864	0.41016692	-0.8390569
0.5321385	0.68527806	0.046245456	0.66512644	0.59064573	0.99160254	0.022065163	0.8801157	0.36786902	0.8700074	0.107310414	0.90327245	0.47140735	0.6421319	0.92648685	0.010426462	0.43699515	0.30772102	0.5470019	0.8511376	0.21784143
0.58396804	0.3783344	0.5893456	0.87071824	0.055862784	0.4566459	0.18975276	0.4023025	0.41035503	0.28934264	0.008989096	0.063684404	0.716196	0.70374537	0.974448	0.1986922	0.43950576	0.99607795	0.28671473	0.45573986	-0.18992043
0.30033726	0.054045737	0.850533	0.06782997	0.1393798	0.9577822	0.36278903	0.3036886	0.32961679	0.116181314	0.48659456	0.59955055	0.24295878	0.64284986	0.8938608	0.16391814	0.34997237	0.29246682	0.1852659	0.5419654	0.45551458
0.23947829	0.62572044	0.42294663	0.048092067	0.39343423	0.8684424	0.90862167	0.09884596	0.0746848	0.90380526	0.18220526	0.66952527	0.21560788	0.44773293	0.7940723	0.062182605	0.60896885	0.42529672	0.5804265	0.7619501	-0.23535782
0.5850774	0.8104873	0.78862476	0.8760623	0.97250247	0.40141213	0.2780336	0.91509056	0.72544104	0.26639104	0.29381883	0.3940723	0.9081446	0.97148526	0.6941476	0.18477315	0.34697098	0.24731106	0.053028166	0.17845309	0.50307906
0.42336285	0.25585324	0.18538254	0.48513705	0.3833363	0.7536653	0.20637035	0.25724947	0.7305139	0.785943	0.41166925	0.70695645	0.326554	0.23857367	0.3125006	0.7455389	0.9602666	0.71708727	0.99323237	0.21511757	-0.14654976
0.85755384	0.09111792	0.5250189	0.47882944	0.3766777	0.19861728	0.51490617	0.005414784	0.68221396	0.18161285	0.0680086	0.321513	0.17065167	0.4228716	0.56225026	0.6011378	0.50859314	0.3528934	0.4245252	0.7931371	0.18476345
0.14428389	0.7429837	0.06817746	0.23342144	0.6703042	0.5989466	0.79418993	0.57420605	0.4148152	0.9194065	0.13824981	0.89251494	0.50802654	0.8765429	0.16760498	0.5317278	0.37979037	0.13423389	0.14311206	0.37876117	0.46055996
0.7513117	0.4784441	0.051429033	0.66851896	0.9785063	0.53962857	0.61498785	0.5293044	0.1388914	0.7790914	0.3885644	0.72586346	0.8110257	0.44821358	0.020215213	0.95539683	0.61046433	0.6274467	0.91826403	0.057639897	0.17096919
0.7731101	0.5249265	0.33150196	0.33776176	0.79163176	0.46880138	0.06559396	0.4638995	0.28626645	0.03780812	0.9541159	0.2342757	0.5041833	0.082743764	0.113179505	0.7967135	0.37355304	0.005310118	0.31732136	0.32165056	-0.18615095
0.32594067	0.06990749	0.121557534	0.029132962	0.27311623	0.6957665	0.2855212	0.7980198	0.35621983	0.51956767	0.7563067	0.107745945	0.2715085	0.28376657	0.07257694	0.33261985	0.475895	0.12346959	0.7658283	0.8289059	0.3289535
0.11949426	0.040269375	0.2290963	0.7003626	0.4291557	0.044297874	0.2962169	0.57151586	0.9495574	0.18777448	0.6069989	0.14582634	0.45705777	0.736666	0.09090561	0.84695446	0.13285917	0.4106025	0.15037638	0.2184028	0.2257387
0.69433826	0.2032767	0.36936063	0.90885353	0.8014739	0.95169884	0.5090518	0.4809302	0.6898809	0.19907558	0.046518326	0.95877266	0.14087301	0.45133817	0.19988638	0.033651233	0.7938238	0.43681562	0.36414772	0.74586296	-0.14319533
0.64587605	0.6349392	0.055885017	0.26688588	0.46514148	0.8159613	0.18865067	0.009473085	0.34451628	0.97793967	0.2208147	0.22580004	0.6676689	0.67775977	0.02249235	0.2591452	0.44919127	0.6766945	0.91067547	0.75671744	0.19601537
0.9638321	0.4647618	0.34559846	0.6701854	0.9393101	0.40526873	0.25259203	0.29701632	0.45467812	0.65406865	0.018740594	0.46028203	0.7505907	0.49542826	0.4962681	0.45829928	0.38093048	0.359807	0.36339003	0.72317404	0.050757125
0.19473737	0.86448944	0.92517316	0.72714186	0.79872423	0.90922105	0.64195013	0.34606838	0.34708166	0.23357803	0.3380735	0.9098704	0.21382403	0.41527456	0.4711485	0.4167872	0.68863136	0.60875815	0.6695011	0.14449108	-0.43679526
0.85927033	0.8623959	0.75808096	0.34358692	0.3592912	0.4997064	0.65615857	0.6747162	0.8725897	0.43830377	0.5845151	0.1711545	0.80614895	0.5415469	0.15168548	0.49893212	0.5449211	0.72710943	0.28373635	0.70085645	-1.0913469
0.19582891	0.7733958	0.75223374	0.6082468	0.33526152	0.680316	0.6432327	0.9861863	0.8793851	0.28517908	0.64391387	0.764322	0.8831828	0.18524009	0.93996966	0.8732741	0.62320596	0.43301958	0.73020816	0.3513583	0.23583265
0.43167102	0.68441224	0.60079247	0.43399417	0.5761584	0.8408995	0.6251693	0.996127	0.33007592	0.6524244	0.39692742	0.08997983	0.09688389	0.4198801	0.800463	0.9932504	0.10459572	0.47161084	0.17675859	0.23691064	-1.0759135
0.4343508	0.08088589	0.54598993	0.64419204	0.82248855	0.6246482	0.18553627	0.6840636	0.96867716	0.5159767	0.5002503	0.85601395	0.5655615	0.746595	0.09176713	0.28942937	0.6897019	0.11709893	0.87991524	0.93608695	0.7939224
0.02478528	0.4839334	0.7391421	0.44926322	0.016359508	0.6491984	0.44687432	0.19461703	0.3890382	0.6994245	0.4992473	0.09086883	0.9147364	0.69791394	0.652639	0.08737826	0.12876159	0.6365838	0.6522593	0.09120679	0.46786544
0.5844635	0.21413112	0.1579597	0.89904	0.6102383	0.98466754	0.21358085	0.101776004	0.08278155	0.67045236	0.8672222	0.63163763	0.96646047	0.7493819	0.6058938	0.6842639	0.1283595	0.47525012	0.7774291	0.08004749	-0.07851483
0.39537567	0.68369776	0.989514	0.6077902	0.56402284	0.46908844	0.5707355	0.7568315	0.5665228	0.8799875	0.1934995	0.3836965	0.71382403	0.94074655	0.6720917	0.8654123	0.33288103	0.18138534	0.13222593	0.577513	0.8794737
0.363308	0.5138473	0.14256227	0.7240588	0.11039835	0.37077612	0.42511427	0.7629481	0.66901606	0.89495397	0.4541365	0.4701928	0.16062754	0.8373516	0.9505998	0.8506048	0.09068185	0.5929254	0.27648628	0.29172695	-0.54083127
0.017188013	0.59293246	0.79715264	0.7686798	0.5620716	0.6735424	0.64076024	0.94224775	0.07021755	0.0006119609	0.4074362	0.95830756	0.42708904	0.6981029	0.7362756	0.84471923	0.2763372	0.39767623	0.044314206	0.97455627	-0.063044116
0.5373886	0.21344924	0.1863113	0.21505618	0.9798977	0.83313066	0.43277645	0.12606394	0.84814495	0.71906614	0.5966121	0.61905456	0.9919394	0.12372261	0.19450772	0.34466124	0.79585415	0.23928088	0.15085924	0.6639666	0.83273315
0.13969928	0.46143305	0.61457866	0.6664789	0.19709492	0.71150976	0.20878696	0.7553891	0.8255831	0.53767985	0.40221912	0.13627487	0.8608256	0.82860345	0.57822096	0.3922521	0.91257524	0.22228867	0.38522023	0.96649265	0.5560059
0.58124524	0.3402521	0.8741767	0.49746937	0.9779333	0.4744467	0.6455117	0.18805397	0.33690876	0.8065218	0.54613554	0.114361465	0.61735713	0.8178687	0.20973104	0.7352153	0.136671	0.0635497	0.68892	0.32151234	-0.20938732
0.15962386	0.22049427	0.069686234	0.8644604	0.28387487	0.9799635	0.5606868	0.28789693	0.10678083	0.13691944	0.9971728	0.5330441	0.040917695	0.89143324	0.041593194	0.93945414	0.16143197	0.73043925	0.11561245	0.01989472	-0.74707943
0.709552	0.6927543	0.69080764	0.6827765	0.9277556	0.19324571	0.92905813	0.59740484	0.31818467	0.5057475	0.05065173	0.8747349	0.85062873	0.6822595	0.7533385	0.1665588	0.51678115	0.9659621	0.010166824	0.76928097	-0.75789374
0.14157015	0.1079095	0.3650931	0.35094857	0.22409707	0.7461096	0.60434467	0.9790017	0.8660694	0.58213246	0.6172597	0.09928274	0.75061613	0.33264756	0.010469139	0.6223352	0.61073184	0.95002145	0.94533134	0.6650026	-0.75899553
0.015530527	0.92010254	0.25469518	0.3012383	0.4766683	0.85145664	0.65067476	0.74999136	0.6251728	0.7019329	0.28017962	0.24376029	0.8539307	0.26999313	0.8619468	0.3193866	0.745989	0.13417774	0.3953851	0.8367169	0.5637419
0.17658025	0.51000595	0.7947098	0.53069305	0.42903066	0.12262434	0.53808516	0.21192771	0.38821608	0.79483813	0.25893778	0.5618266	0.10286248	0.13538879	0.430148	0.6589943	0.3464905	0.9021931	0.96329194	0.5167789	-1.2902385
0.7530387	0.5382504	0.3727888	0.67323273	0.5440957	0.81703824	0.38690084	0.49191707	0.5403321	0.4324562	0.9119178	0.17150128	0.7948312	0.6484604	0.37698114	0.32916373	0.460602	0.49273306	0.91056466	0.20748532	-0.7994636
0.2794903	0.2054956	0.6161589	0.79383284	0.16159886	0.6341394	0.13323408	0.2151581	0.8939363	0.9167961	0.27907002	0.9553516	0.025940418	0.16265476	0.70692015	0.005842924	0.9497804	0.5155873	0.76396894	0.7815218	-0.5966932
0.8800651	0.5833685	0.5146856	0.16899538	0.6468452	0.8042996	0.8264281	0.024296165	0.7683552	0.6697112	0.90462816	0.1565544	0.22103453	0.6901041	0.85944504	0.7875419	0.45518214	0.047192514	0.283404	0.35670805	-0.8621343
0.028096557	0.95730716	0.9723552	0.8073315	0.88569164	0.73041683	0.5699845	0.5786155	0.68757576	0.73895514	0.37326354	0.47345912	0.67493135	0.5158264	0.4584611	0.09539896	0.57143456	0.41420984	0.79050344	0.7481783	-0.056897163
0.49775904	0.95977885	0.6510196	0.50134486	0.5331386	0.061849415	0.9291726	0.48491466	0.2556054	0.8743833	0.64608675	0.2553892	0.06363261	0.76828474	0.9433741	0.13882405	0.80279297	0.08797073	0.9659878	0.6591111	-1.0834115
0.04029435	0.09685099	0.46050042	0.6699825	0.31056714	0.88874686	0.4549083	0.32103908	0.85646355	0.7962853	0.7845824	0.6393002	0.8164609	0.78757983	0.92548764	0.76567173	0.4719811	0.3797536	0.6538427	0.24516118	-0.18028378
0.5441547	0.8473558	0.88610643	0.08614874	0.3198045	0.8591414	0.6117937	0.54670864	0.7447131	0.6328777	0.8268592	0.7458634	0.57387424	0.6365485	0.49025667	0.028333306	0.24012172	0.5868519	0.68461525	0.13225693	-0.5926206
0.17890519	0.3770023	0.089862704	0.07163054	0.42427433	0.6750894	0.91419053	0.11936474	0.2083888	0.7292008	0.4071412	0.26001632	0.65715444	0.7443115	0.5135169	0.016829789	0.3614754	0.38735723	0.04848814	0.54033893	0.28709906
0.045729578	0.42432588	0.19003946	0.04345566	0.38951433	0.46635097	0.24789464	0.83188415	0.9212455	0.87451947	0.07226634	0.9999396	0.5606484	0.84310335	0.18223345	0.93127006	0.46232635	0.8950074	0.3398915	0.100575924	0.2660064
0.62055296	0.052150726	0.2865718	0.40163314	0.054405212	0.27746683	0.07137239	0.16451043	0.31090325	0.49885923	0.72069865	0.2840693	0.8423907	0.5841473	0.6531237	0.74638253	0.2488426	0.5633987	0.89526933	0.019693911	1.0311241
0.37719142	0.773797	0.24371624	0.6393132	0.10394859	0.9394612	0.96183115	0.06690693	0.41273552	0.08733183	0.6888655	0.7380172	0.7517615	0.88108355	0.48430586	0.2932939	0.61298054	0.3647017	0.23133206	0.6401673	-0.20189494
0.1248979	0.62641114	0.65115917	0.94640094	0.124450386	0.37468117	0.30347806	0.52345055	0.18138254	0.92004776	0.12309003	0.39072174	0.38043165	0.53119946	0.5948008	0.61980826	0.6789557	0.5737063	0.2950111	0.20634162	0.35015133
0.755322	0.65170574	0.17924947	0.89788246	0.2512846	0.02711767	0.1639911	0.60362554	0.5109489	0.7676605	0.99485284	0.17073107	0.20329541	0.7686008	0.2832688	0.3109061	0.3011794	0.017828643	0.5282509	0.68862706	-0.07369344
0.8935441	0.43428737	0.49134558	0.15027726	0.7769806	0.2149545	0.3030731	0.8333739	0.28097296	0.89719474	0.8377707	0.97904336	0.5840367	0.44896072	0.21593028	0.9379688	0.66208905	0.090878725	0.33986336	0.9160905	-0.115217105
0.46019983	0.26001853	0.5579664	0.8320837	0.36957288	0.63969064	0.7981199	0.15512395	0.97696215	0.2549895	0.12999684	0.0018361807	0.5435507	0.49024612	0.3911944	0.8342913	0.20494372	0.2668966	0.5036343	0.97943455	-0.68300503
0.73359	0.4004388	0.33489788	0.07648337	0.12498182	0.5515759	0.010604858	0.23092318	0.82560515	0.6252474	0.117406905	0.018465698	0.22706449	0.4781301	0.9692461	0.22208321	0.1687488	0.21155202	0.90874785	0.5640234	0.4495196
0.28358924	0.36173612	0.105344415	0.36909723	0.21026266	0.31561112	0.055316567	0.6787576	0.28011167	0.608026	0.83563083	0.16975039	0.124073744	0.4892652	0.63670474	0.4526388	0.8668171	0.390467	0.22634143	0.5961061	0.2610146
0.13418335	0.7448995	0.15591335	0.21122652	0.28862864	0.8143467	0.75065815	0.9366568	0.59251016	0.46099997	0.951623	0.89379036	0.71506244	0.15765023	0.7711055	0.031446576	0.96635246	0.44556278	0.70928246	0.6675083	0.30303636
0.5128714	0.6071455	0.17806047	0.120150864	0.102389276	0.9408955	0.26098996	0.9057307	0.8710316	0.28489703	0.6849589	0.23108709	0.29475355	0.5459941	0.8962228	0.8270054	0.904819	0.023001373	0.9763138	0.23645282	-0.09674979
0.7901177	0.68985665	0.11063492	0.39240694	0.3205502	0.28588355	0.8209755	0.6628684	0.8075274	0.19692206	0.21925694	0.40123045	0.9440699	0.49219978	0.09963906	0.5227285	0.6111847	0.9363539	0.56137073	0.851956	-1.3760598
0.9493545	0.2838267	0.7484736	0.062095404	0.768755	0.22347885	0.4038604	0.7860188	0.16714048	0.59032416	0.34056288	0.22596973	0.14308518	0.93962854	0.30569226	0.111906946	0.6182356	0.58794165	0.93352765	0.9933197	-1.029849
0.95445794	0.3312341	0.95645136	0.2640378	0.58174753	0.7204012	0.90988255	0.61001796	0.8716653	0.5866672	0.4390781	0.46638674	0.057628095	0.6826671	0.61240685	0.8326713	0.30016625	0.643742	0.13385296	0.33718163	-0.9233199
0.88879114	0.15670455	0.77109015	0.87548125	0.027157128	0.4178682	0.5387007	0.12913555	0.37764668	0.836175	0.8004889	0.90934265	0.70127946	0.14611226	0.49653435	0.2644745	0.799386	0.29846913	0.757697	0.47619218	-0.5050133
0.5060135	0.2635129	0.5068275	0.06241393	0.553673	0.17958069	0.604862	0.69749135	0.99183005	0.33353287	0.5770972	0.5905926	0.53917396	0.83379734	0.70457906	0.2886271	0.5233016	0.7218429	0.30051076	0.7346528	0.64168507
0.44203264	0.17451715	0.523786	0.3594777	0.75427246	0.35090947	0.1553446	0.45758706	0.028104365	0.9915154	0.56846714	0.43850237	0.48282915	0.46707124	0.2563287	0.44910848	0.9637793	0.40840083	0.63825154	0.6270916	0.9037076
0.16416329	0.28278178	0.09123224	0.29117906	0.7572142	0.5716867	0.3705778	0.028454363	0.9214108	0.39036018	0.06560379	0.53893995	0.99943835	0.64128214	0.59372276	0.6383607	0.6527667	0.80479395	0.98233163	0.45729733	0.7039865
0.09949601	0.5754367	0.13972825	0.44830716	0.6663253	0.079377174	0.12362963	0.041946888	0.049655676	0.77652097	0.38142157	0.9840337	0.77970797	0.4336967	0.56352764	0.6683412	0.8735028	0.16711861	0.99871653	0.6273446	0.70049477
0.9774019	0.83847284	0.39169002	0.19959253	0.77432305	0.55948967	0.5050449	0.42393118	0.9545397	0.07218009	0.6329102	0.21343058	0.8765438	0.5407788	0.68412614	0.533968	0.42908806	0.7662768	0.40464497	0.8487972	-1.0426012
0.42159474	0.29763615	0.24396592	0.94487077	0.24914563	0.62151515	0.28998303	0.7768211	0.47669786	0.68290204	0.9052943	0.29795974	0.45128328	0.68848515	0.5480181	0.49309373	0.3321839	0.019506514	0.7611093	0.504669	-0.8352715
0.6147434	0.016946554	0.5532027	0.68574816	0.71399117	0.015575349	0.97984105	0.564031	0.66888934	0.23591667	0.47413516	0.03754419	0.6855621	0.16819584	0.78957677	0.38948458	0.7917061	0.12704086	0.40979677	0.6905275	-0.02837884
0.73199797	0.8613493	0.7390691	0.024941146	0.7623331	0.16395551	0.9491867	0.11607391	0.082652986	0.9817091	0.9488783	0.33516556	0.7398552	0.5844953	0.2548977	0.8693104	0.39936292	0.062250555	0.6742878	0.84859776	-0.9722632
0.5805865	0.9945404	0.5285644	0.76869863	0.0018928647	0.20975453	0.164585	0.6776774	0.8539369	0.8800542	0.027459264	0.2869358	0.5464606	0.70127225	0.3691467	0.3965528	0.9762417	0.6403457	0.47862935	0.3075871	0.5450146
