x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50	y
0.6699255	0.9394295	0.38142282	0.22462887	0.799181	0.4958368	0.77185494	0.02740705	0.44009197	0.8218599	0.510591	0.156245	0.13156265	0.9410042	0.98554665	0.88307863	0.7425552	0.6888778	0.7140087	0.8392696	0.34661877	0.4622417	0.41632402	0.8162443	0.26800853	0.46396595	0.83181447	0.7578385	0.5388805	0.47660422	0.17653745	0.18053013	0.42866737	0.9820169	0.38516057	0.21943462	0.5466585	0.805283	0.88571113	0.44911236	0.077564895	0.59931284	0.6627665	0.60276085	0.83671117	0.5017094	0.25557983	0.51663184	0.2934736	0.3060553	-1.1357061
0.83385026	0.45576775	0.3653987	0.6288109	0.31260824	0.010825932	0.6955698	0.9441128	0.26682067	0.6745382	0.6177801	0.4941193	0.39549	0.067866325	0.6600777	0.6723787	0.10767478	0.10098553	0.40355837	0.656792	0.44928092	0.57386696	0.27982897	0.63437814	0.3059337	0.7245867	0.5887136	0.6039751	0.33541203	0.69184655	0.4702356	0.27243304	0.9538884	0.016775787	0.49585396	0.6753169	0.5082181	0.29788852	0.83512396	0.129839	0.18089879	0.45711052	0.89852625	0.19000769	0.6681162	0.6342951	0.05791241	0.32495528	0.44602084	0.625228	-0.5354003
0.7103745	0.37174642	0.8399931	0.88104504	0.39551157	0.5484492	0.6760176	0.10569382	0.7781814	0.13584745	0.4951793	0.3917026	0.11520326	0.34901935	0.35613358	0.5738208	0.13456196	0.56968975	0.48123348	0.7423871	0.8081629	0.9785938	0.17140603	0.54186565	0.052818596	0.2144202	0.034297287	0.5147264	0.7753893	0.32285386	0.9330967	0.7690551	0.36822903	0.70353025	0.908635	0.7652414	0.9400836	0.14937127	0.9068783	0.07764512	0.43834907	0.61040586	0.75121164	0.417862	0.4309216	0.6825839	0.4315945	0.9607014	0.3049044	0.73022103	0.023968548
0.48594213	0.3984996	0.47068304	0.048182786	0.06726915	0.5408055	0.03579116	0.20219755	0.84843975	0.5961931	0.10103601	0.3550691	0.9430052	0.86166215	0.68609065	0.0088018775	0.4603796	0.9361492	0.9328128	0.556909	0.6211281	0.25560677	0.58242226	0.71786606	0.7357251	0.70577794	0.6647061	0.15354347	0.7055115	0.6168071	0.934295	0.1574167	0.7770637	0.4081375	0.024525762	0.1177721	0.75915253	0.38512862	0.05480498	0.05463296	0.2851565	0.9794462	0.84789455	0.6122452	0.7491356	0.2401616	0.1666292	0.025871873	0.10372937	0.34815902	-0.6124982
0.8891211	0.8492846	0.020470023	0.5372203	0.40995723	0.55602926	0.6368488	0.4554966	0.1380902	0.3766238	0.88451284	0.46942055	0.108365595	0.665391	0.48951674	0.9338449	0.00818944	0.90334153	0.9108421	0.21927553	0.59694254	0.8143757	0.15197825	0.25217378	0.13574332	0.06221515	0.99139106	0.30650806	0.6238816	0.58205926	0.7427299	0.1929555	0.25740576	0.55162966	0.15509832	0.426767	0.43520802	0.83473474	0.024175704	0.6564888	0.0047140718	0.22901869	0.56945956	0.04354459	0.28541726	0.10840982	0.68754315	0.6702087	0.92477906	0.5252455	-0.9501735
0.105493546	0.5972198	0.4386412	0.44666457	0.4267285	0.8299357	0.38635623	0.41872466	0.57939196	0.4537822	0.1779517	0.33540303	0.87033397	0.08720195	0.39894152	0.36715794	0.15310246	0.95223856	0.2217313	0.41645086	0.36085916	0.71663946	0.5114588	0.25782275	0.47734743	0.8809877	0.04221654	0.10093731	0.57915854	0.42579514	0.2805335	0.8126438	0.3612588	0.8288967	0.29048872	0.36046183	0.957604	0.97452086	0.5586813	0.05522555	0.47619998	0.84861594	0.70413554	0.033237457	0.89378315	0.7800577	0.8705717	0.7862122	0.5066393	0.822303	0.80779845
0.69402623	0.5211002	0.014486194	0.95771354	0.39601266	0.53235435	0.7891418	0.18202418	0.5444767	0.20899862	0.06021613	0.032321632	0.99733883	0.50247335	0.5935809	0.9827023	0.1501506	0.5247883	0.041614175	0.96560985	0.14444625	0.08533549	0.82892287	0.15302938	0.5324943	0.44611847	0.1928314	0.7146997	0.86000645	0.9591645	0.0845204	0.0033092499	0.93934464	0.5739996	0.7535426	0.36561346	0.16150016	0.58768445	0.16898257	0.8447308	0.761353	0.9335294	0.080910504	0.83622015	0.45125657	0.37328416	0.27001584	0.6314545	0.86883354	0.015310228	-0.6590142
0.75612247	0.14959651	0.2503689	0.82591504	0.5948412	0.94294226	0.695292	0.4879511	0.7339732	0.57502913	0.7541799	0.93226963	0.4154157	0.95624804	0.792722	0.924745	0.034778476	0.802646	0.0128827095	0.0347476	0.10382205	0.8066674	0.29840624	0.703487	0.25245148	0.82580155	0.7553973	0.063262165	0.5998769	0.9289764	0.17760497	0.9789897	0.0070426464	0.38736618	0.7070839	0.4372027	0.8548146	0.9249321	0.25231874	0.24998164	0.42844093	0.9695328	0.022652566	0.14221865	0.3809899	0.17319208	0.720941	0.7515771	0.9444814	0.06545144	-0.07990753
0.7456403	0.57583445	0.7629356	0.7104115	0.45305842	0.8854975	0.04505211	0.58082306	0.8509586	0.5322572	0.20281672	0.2927032	0.67008674	0.07943708	0.60752946	0.08791798	0.212031	0.61293703	0.5216493	0.09788853	0.34897286	0.5477048	0.44806355	0.7401798	0.94666535	0.68896306	0.51634043	0.7683432	0.8013914	0.85863006	0.95775247	0.12639314	0.9540326	0.19211477	0.57615954	0.07900101	0.11977923	0.7855251	0.6127474	0.20350766	0.5311149	0.17331058	0.373222	0.8152084	0.8294702	0.54953694	0.18744141	0.771029	0.49135637	0.16946495	-0.124533184
0.5590357	0.7419585	0.91614735	0.6761217	0.96326077	0.5647348	0.08803564	0.33923006	0.20590067	0.98002785	0.71808755	0.97329336	0.108982265	0.24428904	0.29322308	0.10792941	0.72993386	0.45771706	0.52847487	0.1984688	0.5165354	0.57442385	0.11266053	0.6973804	0.72050726	0.19383508	0.27525008	0.16856742	0.12246156	0.63013136	0.027768493	0.7553388	0.06861305	0.79970217	0.32891542	0.13713896	0.018832684	0.6712878	0.12762362	0.59289396	0.95530033	0.18574983	0.35108542	0.05811	0.6731327	0.15588003	0.7232511	0.7031467	0.51317644	0.38170403	0.029272694
0.7616871	0.83425885	0.45127904	0.8195425	0.68200105	0.050869763	0.80169153	0.5529677	0.7338825	0.56973124	0.8173958	0.765609	0.9452682	0.5763763	0.98985404	0.27997607	0.62726957	0.9825642	0.48693657	0.75126123	0.09569949	0.79595006	0.16719991	0.6694209	0.7484181	0.6476433	0.36170268	0.3596686	0.2657041	0.9181389	0.91161096	0.15654111	0.41254914	0.23674655	0.19160163	0.6590866	0.082143724	0.53377885	0.18219787	0.6211261	0.80315953	0.75739944	0.3106054	0.13403988	0.84613323	0.50973934	0.5415143	0.47787893	0.5562842	0.25396675	-0.49793446
0.5415677	0.60302985	0.73119414	0.5166223	0.7208122	0.35920238	0.189026	0.3564241	0.83094287	0.9013741	0.48503184	0.6342214	0.628002	0.25726473	0.23665023	0.26588172	0.24535882	0.17021334	0.8174849	0.53397495	0.16874915	0.32662135	0.7408099	0.78249186	0.9247036	0.2029109	0.033890784	0.39151746	0.9883172	0.75008637	0.43089294	0.6069627	0.36960292	0.4758854	0.19732028	0.68522245	0.101988375	0.7000648	0.605907	0.96140033	0.13384652	0.64087445	0.042366803	0.07540679	0.6975764	0.4492033	0.57060313	0.5723314	0.8062511	0.32832974	-0.113256134
0.43004984	0.87624663	0.12980479	0.8755023	0.28036278	0.32859516	0.3983395	0.8606864	0.58360463	0.36839908	0.75831175	0.08922315	0.16400594	0.7750693	0.6801861	0.8830093	0.16815466	0.9186614	0.44570982	0.22378832	0.41716087	0.029850602	0.5703845	0.7421849	0.55283386	0.41396505	0.017048597	0.5889289	0.77676225	0.7409227	0.8728589	0.5560219	0.13072205	0.5306693	0.19512558	0.10065997	0.68080175	0.15912539	0.13953441	0.015464723	0.8993388	0.09572363	0.2098974	0.5601376	0.737456	0.16347039	0.20225054	0.8833478	0.04770565	0.36594003	0.1401096
0.2600627	0.7467925	0.27834022	0.23601568	0.6231658	0.5806992	0.20373064	0.7496358	0.22009486	0.31303418	0.3488359	0.160213	0.45017415	0.85838157	0.42653793	0.04737246	0.085422635	0.9569374	0.0025541782	0.12688792	0.085868835	0.44810116	0.3302055	0.5969932	0.5238485	0.0731594	0.47386062	0.22610217	0.60805756	0.17880887	0.98022336	0.44570613	0.18280649	0.27986223	0.9087089	0.63562214	0.8639226	0.4291644	0.50203145	0.20595616	0.377737	0.12222612	0.50457734	0.40632635	0.2546494	0.90662885	0.093542695	0.35977572	0.1884082	0.6343947	0.6217729
0.23258549	0.110397816	0.6005052	0.21077144	0.23723453	0.7896716	0.43216354	0.48867053	0.41938335	0.37536138	0.0016067624	0.86450833	0.57633317	0.21124703	0.94628936	0.35154694	0.6350594	0.66103977	0.18206668	0.051724255	0.5357631	0.6063037	0.88109565	0.13827944	0.21038651	0.061482668	0.9409751	0.6681578	0.19341469	0.45982772	0.11405718	0.7908523	0.89614487	0.32475716	0.39350998	0.6118832	0.8780172	0.30321878	0.0021915436	0.6386982	0.25688273	0.9710494	0.45033038	0.7474408	0.38138562	0.21723723	0.97699434	0.99874645	0.5989975	0.28854167	-0.30508304
0.43779242	0.24802685	0.6761734	0.48142856	0.6307582	0.95192724	0.26273322	0.5846993	0.25203085	0.28410608	0.47499466	0.66514224	0.72341955	0.72296953	0.8388896	0.38481867	0.38203073	0.14304888	0.60514665	0.87248105	0.6833409	0.27614242	0.58341354	0.7767167	0.6684565	0.5157317	0.5605825	0.59523284	0.7995678	0.25320214	0.103746474	0.09730053	0.3601001	0.10404134	0.7798079	0.4020034	0.911426	0.6730588	0.42329484	0.6511671	0.35952163	0.3887195	0.70165044	0.5221082	0.96379215	0.7286363	0.703173	0.35195273	0.54007256	0.77353555	-0.23411505
0.92110246	0.9420344	0.46027148	0.023808777	0.79287535	0.25495142	0.98572457	0.06752908	0.39408618	0.96922284	0.5043849	0.5138379	0.8153165	0.36765063	0.172477	0.27954447	0.65959483	0.9588071	0.6548998	0.6534777	0.4148354	0.51320416	0.8231801	0.88228345	0.3889373	0.53959286	0.49326295	0.5353022	0.068374634	0.015268087	0.7746674	0.4513499	0.24105227	0.76675403	0.34878188	0.36697006	0.84714043	0.65763044	0.39786	0.5936507	0.0098103285	0.37185645	0.20556861	0.81126124	0.20728862	0.39766717	0.9369277	0.0009813309	0.40883178	0.28375757	-0.34197927
0.7777997	0.5558841	0.3782739	0.08029652	0.17598003	0.28774893	0.3400284	0.7174656	0.62200695	0.5822437	0.393399	0.6842383	0.41929108	0.14532977	0.7704177	0.17229623	0.38705587	0.9084753	0.65088284	0.38252252	0.68090606	0.44742656	0.34393746	0.99692255	0.693501	0.7680836	0.49575943	0.5425837	0.5936417	0.051470697	0.6564828	0.29373747	0.77168506	0.69606036	0.14939225	0.17674297	0.082898974	0.9625919	0.45040917	0.3383472	0.003788948	0.28291178	0.08600533	0.2723121	0.49701655	0.7317281	0.025181592	0.94345176	0.04794246	0.013471484	-0.7359402
0.14017743	0.97028327	0.46793902	0.724506	0.8129622	0.90563244	0.21381366	0.022024214	0.9347666	0.82490045	0.03146887	0.30350745	0.6887407	0.80601436	0.33326143	0.585448	0.34754473	0.23981482	0.96893024	0.06754875	0.42959613	0.5674376	0.9291801	0.2991882	0.872739	0.7866896	0.028283358	0.9772748	0.15534675	0.38765538	0.14596981	0.88587195	0.042854905	0.48948723	0.9173958	0.8206311	0.6716161	0.0033460855	0.40500128	0.24354494	0.5155505	0.9880535	0.5714081	0.41316032	0.23311466	0.04750359	0.43806696	0.1498428	0.4872102	0.057311714	0.7027867
0.61688036	0.35553718	0.036883116	0.4108836	0.13079584	0.43768626	0.84204376	0.018851757	0.08531928	0.8447863	0.6708404	0.21675652	0.95573443	0.21836978	0.97402203	0.7476617	0.70003784	0.79762614	0.19240648	0.06320202	0.40486586	0.47542477	0.30043244	0.29589117	0.9232279	0.14075416	0.44064844	0.6667065	0.02065444	0.30059677	0.13588673	0.78929985	0.60070884	0.91932964	0.6854646	0.92768097	0.17499137	0.90525556	0.4972763	0.5000051	0.51931787	0.3780341	0.07252091	0.23839682	0.7205227	0.5270962	0.19633067	0.19845897	0.93042994	0.94644755	-0.87356496
0.048616886	0.23791724	0.46934354	0.43655968	0.27481169	0.81042075	0.64060503	0.13571793	0.84303504	0.3986454	0.91801745	0.019384205	0.23640895	0.4171999	0.24358606	0.68790746	0.55896354	0.6936538	0.5241586	0.7973322	0.04076749	0.12010169	0.21675819	0.6953692	0.8154727	0.21615523	0.26272297	0.13581246	0.8710717	0.12463832	0.1817444	0.31303084	0.08253443	0.4462409	0.78868556	0.05381322	0.28882432	0.74518037	0.85888577	0.03351879	0.76098436	0.030418932	0.64976865	0.44961238	0.16157657	0.99384254	0.15017086	0.61866856	0.124928474	0.9649839	-0.040529598
0.7446943	0.4542622	0.29790246	0.5973071	0.70979816	0.57295054	0.7550009	0.6851923	0.440378	0.16444731	0.25100094	0.03867209	0.9922665	0.7173368	0.31817108	0.25533628	0.65654355	0.49976724	0.3988052	0.48656744	0.5757719	0.25519377	0.77658504	0.59052527	0.39555788	0.5066455	0.44613868	0.95091915	0.7483425	0.89645034	0.7389944	0.17103368	0.72762185	0.99779916	0.04632628	0.14098334	0.10451102	0.43364632	0.59962755	0.67477983	0.48646092	0.22373283	0.47840148	0.33112675	0.51571697	0.7403554	0.31454122	0.41919416	0.38467932	0.13529891	-0.4115444
0.0017793179	0.98477805	0.89029604	0.06274074	0.632512	0.71182615	0.69026494	0.7112375	0.20879304	0.8822967	0.544717	0.5013146	0.5983983	0.44357634	0.53384686	0.21887076	0.23014736	0.5712832	0.9203055	0.60735613	0.63391393	0.6505866	0.78882915	0.9284353	0.013381362	0.27404612	0.004793644	0.7983267	0.56397104	0.9975675	0.9296014	0.99710864	0.54625815	0.13506156	0.9276386	0.51853687	0.44864106	0.3420692	0.6553068	0.939842	0.8899409	0.19469929	0.49318808	0.47053826	0.36190134	0.7206103	0.77712756	0.7662747	0.36918128	0.21709657	-0.06146599
0.25225914	0.1553151	0.2350449	0.87797135	0.24554211	0.51237315	0.20896566	0.90809035	0.59186137	0.49268305	0.5724291	0.19994229	0.54788035	0.23286545	0.041199565	0.83905107	0.08067757	0.5191858	0.26890266	0.8903254	0.89597356	0.63377255	0.3116656	0.61046344	0.7500633	0.7418902	0.795171	0.7736342	0.56319356	0.93642586	0.60606354	0.9163647	0.595614	0.57166857	0.9891711	0.8024259	0.5905202	0.8908234	0.8726139	0.38465327	0.23619074	0.09705496	0.04763919	0.28117394	0.83438754	0.05161476	0.3419124	0.9388587	0.40383035	0.06746405	-0.3053075
0.28362966	0.6714216	0.3044896	0.22646958	0.5479284	0.3908773	0.1051718	0.022451162	0.7833579	0.40739322	0.9998547	0.5707448	0.50594175	0.6436877	0.673593	0.019036293	0.53183657	0.72603714	0.3373592	0.95504373	0.8164073	0.5510238	0.26610953	0.5559735	0.54257953	0.6445245	0.29627877	0.36528355	0.7107776	0.4609648	0.69868976	0.59671044	0.8903583	0.36333293	0.65776503	0.95608735	0.22114742	0.4885649	0.6535675	0.61651796	0.9280926	0.8670341	0.961507	0.7165389	0.33497578	0.75880414	0.8789315	0.008320153	0.44272065	0.24265784	0.23224348
0.65433383	0.19297653	0.09308827	0.20709658	0.021136284	0.47564948	0.81106144	0.15986651	0.35785902	0.7554298	0.13419253	0.09944528	0.4196769	0.69007957	0.2893142	0.5211302	0.46149117	0.007942438	0.15343267	0.7161244	0.13026702	0.3708129	0.4039924	0.68956953	0.44862896	0.33952928	0.29904246	0.884213	0.72765136	0.8805353	0.44372624	0.052618265	0.4596663	0.8056027	0.9998177	0.3488497	0.23310405	0.8124292	0.59998524	0.039649606	0.38716388	0.4289587	0.24664676	0.006617844	0.07638043	0.7837847	0.9042638	0.09768766	0.019910514	0.94355553	-0.92693216
0.2890697	0.8063705	0.65380836	0.5633692	0.2660058	0.42770076	0.7740599	0.23470604	0.027650476	0.5061071	0.05650139	0.6005983	0.9411394	0.35839552	0.90058184	0.60465556	0.41812384	0.43961024	0.6325697	0.558802	0.8755068	0.7041978	0.9977719	0.22776264	0.7339547	0.8859835	0.7965246	0.13892418	0.6664711	0.20293677	0.05526966	0.3334067	0.95639604	0.65035236	0.460504	0.67062056	0.4826578	0.8202181	0.6646606	0.4044304	0.048038542	0.2941109	0.8829528	0.04145658	0.6598663	0.009477377	0.6052123	0.05950123	0.29539686	0.39061725	-0.9053785
0.33858204	0.08281016	0.3241583	0.5513599	0.820058	0.94947654	0.36846507	0.15508342	0.2720074	0.78514105	0.6842184	0.96645635	0.51313	0.7510705	0.114938974	0.8151631	0.7962384	0.80373734	0.53778833	0.9264306	0.9728513	0.0010360479	0.08423269	0.51497453	0.15137023	0.047873616	0.6732291	0.8946073	0.30073106	0.6057177	0.9787089	0.07439035	0.40703046	0.9332351	0.24628621	0.44255394	0.7675675	0.9168195	0.8112762	0.5467613	0.97049344	0.052788615	0.11085993	0.855268	0.5839154	0.9607955	0.22405893	0.0017390251	0.52000123	0.596229	-0.22400197
0.93599534	0.69419426	0.8758525	0.71092176	0.6664284	0.8973852	0.20683789	0.61084867	0.08652699	0.42900383	0.067741394	0.11016476	0.4212749	0.8067655	0.14396584	0.6448068	0.8104038	0.3716175	0.06821728	0.3361897	0.28758842	0.21466231	0.27567416	0.6445268	0.4366688	0.5752598	0.12301028	0.40023226	0.34366274	0.115136325	0.44111794	0.16713423	0.47836202	0.54137945	0.9204434	0.7477761	0.9750485	0.6682659	0.4304937	0.11446804	0.5573342	0.508831	0.7632082	0.103153884	0.2665339	0.91853607	0.063842356	0.9770345	0.94558585	0.31165648	0.1491756
0.58152914	0.13754976	0.09473693	0.48992133	0.51840574	0.6798902	0.7833068	0.9078394	0.27635676	0.20642573	0.9474435	0.896973	0.347849	0.30126554	0.6450575	0.0023579001	0.63372046	0.07530284	0.39650124	0.06002271	0.2458207	0.92172444	0.46484864	0.47303092	0.07733053	0.11814809	0.6428274	0.6472971	0.65019566	0.92645806	0.17190504	0.65658647	0.55687296	0.8333967	0.32194084	0.13430029	0.7949197	0.31557804	0.14334589	0.8467349	0.97800845	0.49574745	0.2863657	0.9524151	0.19803292	0.8368367	0.17252862	0.9649029	0.6842635	0.84555286	-0.2615813
0.6696413	0.25469708	0.30064946	0.24752122	0.5780571	0.21790814	0.7694981	0.20645851	0.5286451	0.5753558	0.6196221	0.8042683	0.275172	0.62655556	0.5305931	0.46789753	0.36759287	0.34447628	0.45527464	0.122633934	0.09010941	0.9491086	0.70264274	0.70087194	0.5962834	0.3749932	0.039902627	0.7923841	0.7920066	0.7588918	0.50375766	0.27895826	0.5660438	0.6625951	0.683169	0.502495	0.6017542	0.96434754	0.2626875	0.7098389	0.7021176	0.39051425	0.6441441	0.29783666	0.9213215	0.7654136	0.9733733	0.68315446	0.6711835	0.8500228	-0.28238994
0.90073305	0.37076986	0.033454835	0.5849619	0.4195832	0.5406017	0.45966107	0.8792186	0.025632083	0.29903084	0.29526764	0.18734843	0.53391826	0.90903306	0.65135735	0.32514906	0.59026915	0.63944423	0.9881195	0.78455037	0.21713644	0.62189406	0.55739844	0.85211354	0.9094232	0.6423977	0.9248817	0.16159248	0.15911472	0.3473785	0.20581001	0.8231587	0.7284294	0.5844195	0.9874034	0.3471164	0.36416483	0.34807742	0.71198654	0.73951685	0.51597196	0.7090634	0.14021063	0.638713	0.52988	0.34089434	0.33462393	0.58798516	0.44063067	0.470254	-0.83254236
0.9287425	0.018464804	0.28856605	0.236386	0.57265794	0.6246585	0.6304371	0.77170503	0.60920525	0.63675207	0.19434875	0.8829849	0.45420152	0.04171598	0.37764055	0.046121716	0.05354941	0.25724244	0.5631096	0.4999978	0.3980586	0.016553283	0.82884383	0.90987045	0.48279345	0.052664936	0.3710338	0.056613564	0.19092518	0.008922696	0.120054364	0.77104175	0.792179	0.63820195	0.5674892	0.75040567	0.54627657	0.49651957	0.7829873	0.7867095	0.016232312	0.6575399	0.7816614	0.6668691	0.61042583	0.33964896	0.8479791	0.45805645	0.25793636	0.35542268	-0.13263302
