x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50	y
0.3010593	0.33715057	0.2016995	0.55274904	0.074410915	0.5319678	0.23156273	0.46428066	0.7593429	0.09434843	0.27123475	0.28399336	0.05572933	0.9588631	0.20276779	0.8471943	0.6749666	0.94145447	0.090982616	0.6453563	0.6285424	0.94557166	0.18015707	0.3494993	0.6519699	0.19272089	0.614623	0.9123188	0.40159273	0.29771274	0.10529232	0.12084985	0.4203654	0.4297533	0.8824229	0.50274736	0.58789414	0.13221419	0.8694831	0.5416169	0.62705433	0.25474745	0.53371453	0.5422772	0.3443452	0.4975897	0.6898877	0.7209928	0.1854021	0.17622274	-0.48510775
0.31485373	0.6936528	0.13476193	0.7122405	0.6022797	0.3471809	0.55495435	0.41128737	0.20214331	0.95778877	0.14201266	0.9955114	0.23727578	0.72340477	0.1434769	0.6308775	0.44847208	0.33309114	0.20918995	0.40844643	0.9173742	0.92860126	0.93130183	0.5275714	0.10446137	0.2842983	0.10910839	0.37045652	0.14098841	0.1989631	0.550966	0.4039479	0.70249766	0.44899714	0.13868213	0.4849847	0.7492423	0.57024914	0.7584132	0.31152797	0.43898475	0.5363477	0.87847775	0.38759446	0.70258725	0.29023236	0.0060065985	0.10620874	0.9021527	0.49762392	0.08042108
0.7304905	0.9279028	0.033899844	0.33298856	0.9338417	0.5365172	0.50563264	0.6336729	0.39427358	0.64013064	0.098854005	0.68040824	0.028496206	0.80993235	0.06469709	0.58159083	0.6259334	0.1890527	0.9096839	0.2765593	0.5864063	0.30255944	0.088431776	0.18018168	0.17687869	0.10406208	0.9729666	0.71575737	0.27527314	0.89517283	0.16463119	0.27583575	0.08320457	0.74972075	0.49181253	0.20784771	0.4532072	0.3286363	0.57619137	0.86564595	0.93909454	0.42275	0.20545816	0.85363483	0.09642601	0.8045005	0.9606055	0.7544004	0.8222913	0.8394597	-0.17121425
0.030267239	0.9653674	0.217004	0.7248057	0.15733159	0.98298126	0.49764085	0.2665243	0.015576482	0.45547938	0.34786594	0.2258215	0.32954437	0.82019395	0.65773636	0.44890797	0.79867804	0.30766314	0.8929789	0.855386	0.24931842	0.77865005	0.41828632	0.29671746	0.2023043	0.39230812	0.88878185	0.8352043	0.76785296	0.9187026	0.63808554	0.7964173	0.90763044	0.70097494	0.7537647	0.32685375	0.54158175	0.22053868	0.15913975	0.36696607	0.7001594	0.27255315	0.19021004	0.38996392	0.49764758	0.99037224	0.21077347	0.66176873	0.83326614	0.22483331	-0.6566763
0.31653684	0.8003388	0.546944	0.71257275	0.13031965	0.025852203	0.29756123	0.6568782	0.3625934	0.8519351	0.6451101	0.80453974	0.0022275448	0.67062753	0.69129395	0.89941436	0.22657931	0.2135452	0.51726377	0.49134505	0.35752296	0.7076873	0.74974006	0.804605	0.6243117	0.8013681	0.8448912	0.5522741	0.7399579	0.32943654	0.8470151	0.6489833	0.159908	0.039025247	0.53841126	0.074534595	0.97897106	0.7744486	0.7239824	0.8729181	0.78140825	0.12660587	0.9728051	0.9182108	0.005877733	0.94565284	0.14355803	0.88054806	0.05261475	0.8937926	0.049393732
0.20016849	0.2542687	0.22167343	0.72137326	0.46341127	0.65765977	0.5912614	0.0062021613	0.1529339	0.87659603	0.29676282	0.7856153	0.93641514	0.3644833	0.09209752	0.6753598	0.54056007	0.9706474	0.2726646	0.84845245	0.20512754	0.2495817	0.6717085	0.19909573	0.40726513	0.91595966	0.70386475	0.11406702	0.040225267	0.22584659	0.3040324	0.6303143	0.6713642	0.35890228	0.75437415	0.87246656	0.2734167	0.94510657	0.76958597	0.52518284	0.28323895	0.14467353	0.16608089	0.6424052	0.7091407	0.29337257	0.2092632	0.67293775	0.26577914	0.46639723	0.53232557
0.18204379	0.3614583	0.19369918	0.44608718	0.037325084	0.8509219	0.56187236	0.49923897	0.47374117	0.69188046	0.53690296	0.10270548	0.8900642	0.73658663	0.81989056	0.19767797	0.31968778	0.8637492	0.96802896	0.9783368	0.44929475	0.3468362	0.13973254	0.34915674	0.63449013	0.6533983	0.9090001	0.15274137	0.2789182	0.2866453	0.48195446	0.61406326	0.38350147	0.18693459	0.8197347	0.7374235	0.8452443	0.8199749	0.5296809	0.9730417	0.0670625	0.93980265	0.8774572	0.24782246	0.059814453	0.23764175	0.46969295	0.56509227	0.7430267	0.23413229	-0.5007593
0.27850872	0.8927396	0.92466146	0.53501016	0.43640733	0.83325326	0.038847685	0.5881112	0.8067985	0.26649547	0.4953637	0.019131005	0.30420607	0.40999925	0.21692723	0.671763	0.9597881	0.8490902	0.00080025196	0.6785908	0.83189714	0.2940501	0.05351633	0.62200266	0.28385586	0.66368043	0.20507401	0.16781259	0.2882309	0.3904158	0.7549694	0.8026573	0.32026905	0.2544784	0.92779726	0.7187686	0.21965867	0.82522297	0.90808594	0.107266605	0.67361635	0.9331959	0.9996185	0.14309227	0.4748832	0.97009546	0.06214255	0.9981315	0.69667983	0.1821838	0.55028033
0.51656145	0.014234185	0.01772976	0.5786039	0.36831886	0.36064988	0.6150536	0.5386756	0.43041664	0.36338353	0.5341439	0.010302305	0.2179575	0.8550463	0.9883505	0.15738922	0.33107	0.58044	0.23741817	0.17822653	0.49198562	0.59125304	0.84066594	0.196378	0.5282925	0.1435473	0.35872006	0.12322354	0.13032448	0.14689457	0.8502882	0.33674437	0.04552716	0.36370265	0.9602021	0.750167	0.79815394	0.8527916	0.20389551	0.1962564	0.3293038	0.8544426	0.6330291	0.38906765	0.033426642	0.46029568	0.65382487	0.091172636	0.8913736	0.763678	-0.88769084
0.21038264	0.11389792	0.1014604	0.8601861	0.94180244	0.13420027	0.7572014	0.62054926	0.76994056	0.27341473	0.9047245	0.94133985	0.475446	0.5219628	0.026616633	0.6169089	0.1592918	0.0781939	0.8534833	0.80094063	0.7709919	0.88908124	0.840354	0.24205542	0.3302043	0.48701847	0.7948915	0.4326272	0.09361178	0.41644454	0.21072441	0.32683814	0.37502456	0.36949563	0.53811824	0.28872937	0.12634736	0.99163586	0.19546467	0.40924042	0.72952735	0.49089134	0.8333433	0.2261666	0.4034561	0.69780517	0.4534697	0.14313471	0.6084865	0.82117534	-0.23164746
0.6658284	0.5597219	0.79941845	0.34803665	0.15904087	0.822375	0.26066536	0.32583278	0.5754107	0.76864666	0.7937912	0.3835454	0.08151889	0.6333731	0.06287038	0.5306724	0.044813395	0.051204085	0.9960404	0.07039654	0.57850987	0.8578127	0.5172716	0.04508269	0.21409565	0.57493585	0.08857578	0.90404236	0.6399211	0.25883108	0.41075486	0.358872	0.69485915	0.087816775	0.07956654	0.6541298	0.52712905	0.45946598	0.09610367	0.7046477	0.24806595	0.18490475	0.88532174	0.14708596	0.46434444	0.6858666	0.08140671	0.92451704	0.66927356	0.79030526	0.26095033
0.9533554	0.31753296	0.8722363	0.8501771	0.6054346	0.26328874	0.9564417	0.10908854	0.7289528	0.0026082397	0.6825159	0.077188075	0.3700928	0.8991883	0.5962957	0.46068186	0.29754752	0.26340848	0.9830476	0.10910243	0.30631977	0.5969046	0.17224789	0.9434888	0.5011094	0.07103008	0.2965628	0.6121079	0.18967265	0.17575097	0.5277094	0.7785022	0.7168069	0.62774456	0.98765063	0.080851376	0.42180568	0.19378161	0.21114796	0.95358616	0.8315881	0.01157397	0.75530845	0.058007836	0.038933635	0.24639922	0.64941216	0.4287027	0.816066	0.17994618	-0.34595415
0.24880213	0.61888754	0.9709378	0.8789342	0.036112607	0.19277292	0.28480244	0.39698994	0.89305395	0.23878807	0.5892958	0.84285164	0.490165	0.2382124	0.21071398	0.4668591	0.6463896	0.19424325	0.38597298	0.27025694	0.16933012	0.7546697	0.834104	0.38815862	0.4940347	0.5713511	0.42700785	0.18423569	0.90526336	0.67025256	0.0060108304	0.5720353	0.15283275	0.11332059	0.6722742	0.8748616	0.22493297	0.38637102	0.40478057	0.16027671	0.24681872	0.5854551	0.19148415	0.074569285	0.2512862	0.5103603	0.81849813	0.7143919	0.012830853	0.61003476	0.05610154
0.76284987	0.5535325	0.09472418	0.10036272	0.75286305	0.8926662	0.76083744	0.5761575	0.6759897	0.6477365	0.7104781	0.6398216	0.8399421	0.7751249	0.7540928	0.13754898	0.30556327	0.91720086	0.9591489	0.16775429	0.9853663	0.5280877	0.467673	0.69577014	0.7224516	0.6906923	0.72999936	0.74401444	0.81363094	0.056509733	0.088766515	0.50779104	0.39410675	0.7794579	0.35978675	0.921436	0.56829876	0.5052605	0.1700452	0.88147664	0.9350271	0.14382946	0.67348	0.08622396	0.5283983	0.28018707	0.37955981	0.965075	0.8726897	0.34162092	-1.0065198
0.77785265	0.2929181	0.19382215	0.48892933	0.89342874	0.09054124	0.20844942	0.71504563	0.22716022	0.4661891	0.6201021	0.57019514	0.64294565	0.4132442	0.8505956	0.50773937	0.2638973	0.21067351	0.28593194	0.23697972	0.5536531	0.45304555	0.78265816	0.8601602	0.85944724	0.4702664	0.83251095	0.6486747	0.6646961	0.22874105	0.40765232	0.55600005	0.7697615	0.44610256	0.9551971	0.75706726	0.2455914	0.8225358	0.81733364	0.772514	0.3183254	0.43730783	0.258026	0.7710205	0.4074332	0.7433873	0.6669989	0.3282196	0.7015197	0.82409716	-0.7654209
0.87082577	0.22135854	0.878911	0.9172439	0.47331494	0.619248	0.6587861	0.024855614	0.65722764	0.8484043	0.3248245	0.2280165	0.13543957	0.48442882	0.16325986	0.72650874	0.50087863	0.9578023	0.78362584	0.2893024	0.19279104	0.81937236	0.31695282	0.1603995	0.6808872	0.8655692	0.228639	0.47009552	0.79775727	0.6929711	0.42136055	0.28402656	0.99742144	0.7810161	0.94606584	0.07432628	0.18254149	0.042270005	0.43684727	0.6296709	0.8151088	0.43794793	0.8015123	0.116505265	0.20432657	0.04720843	0.2762586	0.19525307	0.7511049	0.86964476	0.3851925
0.35233796	0.5692139	0.54063565	0.40006995	0.082113326	0.043512642	0.375346	0.27925318	0.4676448	0.39445496	0.931549	0.48018795	0.36624736	0.061784804	0.7910627	0.79922813	0.48940516	0.67509884	0.20552039	0.8956968	0.63841355	0.034374833	0.26725596	0.90917194	0.4906146	0.6658755	0.54635566	0.5112007	0.08319712	0.0055906177	0.53394544	0.36942554	0.9331494	0.9118611	0.7628075	0.4838537	0.4694503	0.3873238	0.10949165	0.47262514	0.8345672	0.07490307	0.3681748	0.25035864	0.68481845	0.6506207	0.8377871	0.16177845	0.668077	0.69966274	0.40711904
0.05167514	0.046952963	0.72056454	0.6262678	0.35435772	0.94577616	0.06894761	0.9238419	0.9191954	0.16837478	0.6580658	0.7329759	0.7627007	0.49514496	0.68661106	0.9126686	0.13405019	0.5601003	0.24646145	0.63479125	0.8185993	0.54478294	0.4665354	0.7437359	0.6481346	0.6294006	0.48105276	0.7408823	0.2297957	0.9168054	0.8294024	0.7795596	0.18187737	0.31393433	0.9120699	0.27977735	0.11476761	0.15539837	0.5536799	0.7999724	0.7542212	0.49335814	0.860326	0.92794967	0.32518476	0.62778914	0.026770055	0.3021043	0.69930047	0.3093552	0.52952164
0.091135144	0.37888682	0.3740278	0.8994395	0.7203276	0.20572191	0.8124173	0.12353903	0.5029062	0.18919194	0.101658285	0.25187308	0.8158448	0.31533974	0.7898535	0.21760678	0.35074204	0.96245325	0.5626505	0.84930027	0.79378647	0.3232749	0.63463634	0.021478593	0.6409256	0.8215116	0.78174514	0.4760707	0.42926162	0.3496027	0.18592942	0.29463136	0.44374388	0.74913204	0.7678657	0.6676604	0.3186934	0.84007496	0.48996878	0.875939	0.08495945	0.81290823	0.548012	0.04967016	0.2312004	0.6982258	0.5092904	0.19798207	0.6837486	0.24230695	-0.044085566
0.73648536	0.05993259	0.7796924	0.2528146	0.70162165	0.38137448	0.58841276	0.31416005	0.10681075	0.71497196	0.14750624	0.972397	0.7415944	0.9163081	0.5937903	0.22976565	0.3705992	0.080699325	0.30399966	0.6478562	0.88922656	0.7319502	0.44324398	0.20657128	0.24772638	0.5807699	0.46018064	0.2022379	0.2099008	0.081618905	0.56360626	0.32686788	0.10850561	0.93484056	0.6039617	0.20574409	0.3365528	0.20460701	0.7494036	0.36783957	0.17358565	0.25781512	0.22995126	0.04008615	0.76416415	0.46296763	0.9487655	0.5302972	0.71900696	0.51398396	-0.00051098433
0.88568956	0.8563517	0.5703532	0.34115237	0.5677412	0.7301687	0.75333625	0.7438096	0.85149336	0.1914187	0.23855782	0.10970974	0.24389863	0.897503	0.091542244	0.094530344	0.31455165	0.8769824	0.78314376	0.41985136	0.1408537	0.9432806	0.9654911	0.32916164	0.4310189	0.326267	0.4356864	0.018250763	0.41246903	0.28629112	0.3294617	0.9436126	0.78019947	0.9922628	0.98020095	0.9243137	0.78400564	0.06337851	0.1932289	0.33282864	0.108900845	0.11080676	0.0005531907	0.7095427	0.4872955	0.5396457	0.77983177	0.48584044	0.055273294	0.73518306	-0.36222026
0.13858825	0.64436966	0.840974	0.14515072	0.18332458	0.5959949	0.24848795	0.51556325	0.2757079	0.32397646	0.8668424	0.6541668	0.4318635	0.34676254	0.35592568	0.08092326	0.34807456	0.760958	0.19887012	0.1406073	0.64748675	0.65758663	0.58401835	0.15664423	0.07511908	0.59386975	0.085181594	0.12495732	0.2764927	0.14496446	0.62639695	0.9356597	0.07568902	0.122618735	0.84692234	0.57070863	0.21820676	0.22110564	0.9103522	0.17460257	0.25434422	0.47732973	0.5429644	0.11473453	0.90510845	0.96938914	0.9102568	0.43586528	0.019721389	0.2441935	0.059585188
0.47246903	0.057092607	0.3016032	0.26979268	0.9008516	0.5796931	0.1734764	0.039750516	0.82228136	0.74190724	0.9050101	0.47873098	0.27388597	0.8975724	0.5107703	0.8775311	0.4594627	0.7490027	0.6750391	0.67375624	0.732852	0.8071113	0.31103784	0.2517504	0.5247693	0.14624208	0.7594519	0.14792162	0.8793676	0.10183537	0.14243859	0.67775893	0.6086636	0.042555273	0.059299707	0.65902376	0.8499753	0.781034	0.5826015	0.21128452	0.8304849	0.7595736	0.99814445	0.1430651	0.8887123	0.84219366	0.8070201	0.8718991	0.2705105	0.4817772	0.0037078485
0.5983527	0.2072528	0.30109173	0.29472792	0.19257307	0.2670926	0.44328952	0.67646056	0.6488031	0.7984134	0.5251745	0.20453352	0.6636729	0.060061693	0.9661764	0.82941955	0.9858717	0.31466264	0.29227114	0.45668745	0.9599113	0.39410114	0.313051	0.43217438	0.9605587	0.59195536	0.7155112	0.3551486	0.51423496	0.5622376	0.8971583	0.86281997	0.159594	0.012642801	0.9951085	0.60293454	0.2840075	0.967191	0.008122206	0.10097742	0.34285706	0.87251484	0.64975125	0.74319	0.24499041	0.59551126	0.6418536	0.08849794	0.37681007	0.8472799	-0.059139423
0.9983153	0.2577628	0.45358086	0.48173416	0.9024662	0.9031368	0.05528152	0.039151132	0.83731276	0.7792057	0.39649415	0.3337863	0.3038593	0.6309704	0.4395786	0.7799677	0.84743834	0.6716439	0.65612507	0.8609487	0.71798223	0.60143024	0.66799814	0.8632692	0.9228054	0.69160426	0.9984238	0.6048344	0.38783574	0.4932223	0.047937453	0.017150104	0.12671351	0.9990131	0.8717435	0.22970176	0.85644066	0.93369615	0.14693987	0.19938272	0.90958166	0.59521383	0.96042156	0.13753605	0.7330251	0.90294737	0.45398408	0.16606516	0.71587354	0.34308773	-0.29385442
0.44660544	0.29932964	0.9804685	0.42986792	0.9023177	0.45676982	0.60021955	0.96955967	0.72666967	0.5415573	0.109362125	0.09868038	0.09900242	0.764417	0.74274933	0.769152	0.97580093	0.80349857	0.9188273	0.9226325	0.6787008	0.010021269	0.18739063	0.02291292	0.007715404	0.77838665	0.6055179	0.12295169	0.5162615	0.77102953	0.004112959	0.008393645	0.15108359	0.9344077	0.8581936	0.8586372	0.44002366	0.49721426	0.6197531	0.2365315	0.47925645	0.005412519	0.1569801	0.56015176	0.15065414	0.3602509	0.019086301	0.96994513	0.56933516	0.15080446	0.4116195
0.46755612	0.63084555	0.35939592	0.81818956	0.46328896	0.5168395	0.5788306	0.79630345	0.6164694	0.7125193	0.8669825	0.6859853	0.7878994	0.6862571	0.40333712	0.038023233	0.8767544	0.6643596	0.72901696	0.13838738	0.430811	0.28617167	0.77752036	0.4091493	0.96075666	0.6410863	0.33827156	0.48569965	0.8805235	0.92612845	0.30493748	0.14854038	0.97163224	0.25936282	0.738377	0.96743953	0.7403627	0.056372523	0.61419	0.083188176	0.1784426	0.72213537	0.69751596	0.10091597	0.31788564	0.74576783	0.08553767	0.054484844	0.13416028	0.5562648	-0.59325653
0.19714886	0.45933598	0.2483437	0.3616467	0.5390478	0.33367985	0.4164139	0.99958205	0.7764799	0.8858539	0.9533568	0.07940781	0.6647518	0.53334326	0.6486984	0.34693062	0.9869914	0.76325685	0.9618721	0.76886976	0.91550463	0.10329294	0.037638187	0.9028587	0.6531665	0.55302876	0.58265454	0.590646	0.63042396	0.2560575	0.45352346	0.37041986	0.081041455	0.20153898	0.5577911	0.31605452	0.91254413	0.10005802	0.28236884	0.3477835	0.95716625	0.7903	0.026159227	0.25193536	0.8331347	0.5262843	0.21194202	0.95834273	0.3252486	0.91059864	-0.001094969
0.9187667	0.1733495	0.6229887	0.33187383	0.31078637	0.49414343	0.45115274	0.46397007	0.40254873	0.554654	0.27698207	0.73128974	0.43667102	0.6176365	0.19151777	0.06638557	0.10746616	0.67110044	0.9088999	0.36970085	0.28865272	0.8102441	0.9689452	0.508645	0.34140104	0.84879416	0.46535718	0.27496594	0.5102227	0.38821024	0.02712679	0.093314946	0.8379946	0.415088	0.4446885	0.3768615	0.6226125	0.13898891	0.16587591	0.56945205	0.879334	0.9020655	0.995159	0.2840562	0.7193538	0.9549916	0.5881192	0.11069673	0.6458005	0.39957982	-0.3565868
0.6369165	0.9278381	0.86074406	0.7086113	0.36083078	0.46788913	0.5108155	0.56299365	0.5874878	0.75007874	0.70691437	0.669149	0.55731994	0.44848603	0.9760702	0.9263277	0.059985638	0.0027427077	0.30474114	0.7693041	0.92069906	0.6647218	0.6320517	0.02317965	0.7566439	0.4070592	0.877938	0.7343805	0.3094592	0.8665595	0.51960224	0.42121398	0.17257136	0.11687714	0.6238952	0.7026492	0.5049084	0.3869493	0.39487684	0.05962503	0.9433435	0.7634782	0.2761463	0.071205795	0.9255938	0.42619967	0.57736355	0.5059578	0.23691177	0.007697761	0.14419901
0.3714965	0.4247616	0.03851694	0.050370455	0.3002426	0.32056457	0.834329	0.3905866	0.12153518	0.42493284	0.48883873	0.6893484	0.08155936	0.0108239055	0.6825314	0.98339933	0.5360571	0.6585768	0.64311826	0.46033406	0.25321358	0.65756017	0.3071056	0.42057168	0.6856841	0.45088792	0.54647046	0.952021	0.08785313	0.36434203	0.5220304	0.45491558	0.30145627	0.120911896	0.25106478	0.7802452	0.25342327	0.10829651	0.67868	0.7985812	0.6127828	0.69301146	0.4650535	0.6123709	0.08391273	0.65940714	0.32604796	0.429272	0.47846514	0.11234355	-0.36007842
0.53918785	0.2890653	0.30631322	0.46574134	0.94139105	0.07322252	0.5357519	0.5241282	0.38808054	0.9218207	0.8353189	0.3964535	0.2881627	0.29181552	0.9011826	0.5222274	0.655798	0.6839211	0.7748057	0.70939565	0.5433397	0.00022023916	0.8141114	0.33774978	0.24627745	0.32424444	0.64613193	0.025434434	0.5985449	0.44484764	0.6722066	0.6437331	0.82537305	0.36890692	0.70074797	0.41039175	0.5160414	0.37370414	0.42521596	0.05126214	0.8249479	0.4293015	0.48064595	0.3636914	0.21558791	0.28226948	0.06866217	0.7747417	0.68058944	0.7605046	-0.012034621
0.8153378	0.2502457	0.9901505	0.42050153	0.52695394	0.5368264	0.5655846	0.2520802	0.29361618	0.9116911	0.09599799	0.86603695	0.5321689	0.6763542	0.16413856	0.7765325	0.25494355	0.49003094	0.96652967	0.9302361	0.3651933	0.09020215	0.27320683	0.2511245	0.3650821	0.45018107	0.69653	0.6782106	0.8018249	0.9608579	0.11130166	0.31337845	0.42392993	0.2449376	0.5317375	0.6170071	0.7369245	0.37362915	0.9977921	0.46761096	0.06248337	0.6328004	0.37974	0.55007696	0.18284798	0.65387636	0.45970625	0.12745583	0.49555683	0.12784016	0.77108693
0.6463363	0.28728938	0.21196508	0.7029472	0.2280168	0.16315818	0.6254372	0.81052333	0.89121604	0.8474201	0.62724715	0.6095466	0.62369984	0.29201937	0.4220097	0.008792043	0.19813347	0.7681439	0.93581647	0.9917285	0.829293	0.4236653	0.36089247	0.6397739	0.49344486	0.5622038	0.8964155	0.855715	0.12454295	0.6455782	0.89996684	0.13676798	0.5681572	0.36142504	0.054002047	0.22400957	0.28008634	0.7095897	0.9465482	0.62266535	0.09829533	0.010960937	0.66238487	0.4546091	0.02846229	0.98338354	0.75050515	0.4242614	0.14312935	0.99666655	-0.37355
